External ID,Name,Internal Reference,Barcode,available_in_pos,record_type,Variant Values
product_template_8911_8_1,Terno 8911-8-1,8911-8-1/14.5,891182019091451,True,variant_product,Talla: 14.5
product_template_d605_9_2,Terno D605-9-2,D605-9-2/17.5,460592019091752,True,variant_product,Talla: 17.5
product_template_d605_9_2,Terno D605-9-2,D605-9-2/17,460592019091702,True,variant_product,Talla: 17
product_template_d605_9_2,Terno D605-9-2,D605-9-2/16,460592019091602,True,variant_product,Talla: 16
product_template_d605_9_2,Terno D605-9-2,D605-9-2/15,460592019091502,True,variant_product,Talla: 15
product_template_d605_9_2,Terno D605-9-2,D605-9-2/16.5,460592019091652,True,variant_product,Talla: 16.5
product_template_d605_9_2,Terno D605-9-2,D605-9-2/15.5,460592019091552,True,variant_product,Talla: 15.5
product_template_d605_9_2,Terno D605-9-2,D605-9-2/14.5,460592019091452,True,variant_product,Talla: 14.5
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/14.5,8859152019091451,True,variant_product,Talla: 14.5
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/15,8859152019091501,True,variant_product,Talla: 15
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/16.5,8859152019091651,True,variant_product,Talla: 16.5
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/17,8859152019091701,True,variant_product,Talla: 17
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/15.5,8859152019091551,True,variant_product,Talla: 15.5
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/16,8859152019091601,True,variant_product,Talla: 16
product_template_8859_15_1,Terno 8859-15-1,8859-15-1/17.5,8859152019091751,True,variant_product,Talla: 17.5
product_template_pt_025_2,Pantalon PT-025-2,PT-025-2/40,PT-025-2/O40,True,variant_product,Talla: 40
product_template_4dsw7003_126,CAMISA CASUAL M/L P/CABALLERO BRIGHT WHITE,4DSW7003-126/XXL,797082822803,True,variant_product,Talla: XXL
product_template_4dsw7003_126,CAMISA CASUAL M/L P/CABALLERO BRIGHT WHITE,4DSW7003-126/L,797082822780,True,variant_product,Talla: L
product_template_4dsw7003_126,CAMISA CASUAL M/L P/CABALLERO BRIGHT WHITE,4DSW7003-126/M,797082822773,True,variant_product,Talla: M
product_template_4dsw7003_126,CAMISA CASUAL M/L P/CABALLERO BRIGHT WHITE,4DSW7003-126/XL,797082822797,True,variant_product,Talla: XL
product_template_4dsw7003_126,CAMISA CASUAL M/L P/CABALLERO BRIGHT WHITE,4DSW7003-126/S,797082822766,True,variant_product,Talla: S
product_template_4dfw8712_493_ch,CAMISA CASUAL M/L P/CABALLERO COLONY BLUE,4DFW8712-493-CH/XL,7453097433030,True,variant_product,Talla: XL
product_template_4dfw8712_493_ch,CAMISA CASUAL M/L P/CABALLERO COLONY BLUE,4DFW8712-493-CH/L,7453097433023,True,variant_product,Talla: L
product_template_4dfw8712_493_ch,CAMISA CASUAL M/L P/CABALLERO COLONY BLUE,4DFW8712-493-CH/M,7453097433016,True,variant_product,Talla: M
product_template_4dfw8712_493_ch,CAMISA CASUAL M/L P/CABALLERO COLONY BLUE,4DFW8712-493-CH/S,7453097433009,True,variant_product,Talla: S
product_template_eefb5900_613,Terno EEFB5900-613,EEFB5900-613/38,7453097487781,True,variant_product,Talla: 38
product_template_eefb5900_613,Terno EEFB5900-613,EEFB5900-613/36,7453097487774,True,variant_product,Talla: 36
product_template_eefb5900_613,Terno EEFB5900-613,EEFB5900-613/30,7453097487743,True,variant_product,Talla: 30
product_template_eefb5900_613,Terno EEFB5900-613,EEFB5900-613/32,7453097487750,True,variant_product,Talla: 32
product_template_eefb5900_613,Terno EEFB5900-613,EEFB5900-613/34,7453097487767,True,variant_product,Talla: 34
product_template_4dfw8712_126_ch,CAMISA CASUAL M/L P/H 100% ALGODON BRIGHT WHITE,4DFW8712-126-CH/XL,7453097433139,True,variant_product,Talla: XL
product_template_4dfw8712_126_ch,CAMISA CASUAL M/L P/H 100% ALGODON BRIGHT WHITE,4DFW8712-126-CH/L,7453097433122,True,variant_product,Talla: L
product_template_4dfw8712_126_ch,CAMISA CASUAL M/L P/H 100% ALGODON BRIGHT WHITE,4DFW8712-126-CH/M,7453097433115,True,variant_product,Talla: M
product_template_4dfw8712_126_ch,CAMISA CASUAL M/L P/H 100% ALGODON BRIGHT WHITE,4DFW8712-126-CH/S,7453097433108,True,variant_product,Talla: S
product_template_correa_az,CORREAS CINT CUE NAP # 35 AZUL,CORREA-AZ-1119,CORREA-AZ-1119,True,variant_product,Talla: 1119
product_template_correa_vn,CORREAS CINT CUE NAP # 35 VINO,CORREA-VN-1119,CORREA-VN-1119,True,variant_product,Talla: 1119
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/40,7453099234543,True,variant_product,Talla: 40
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/38,7453099234536,True,variant_product,Talla: 38
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/36,7453099234529,True,variant_product,Talla: 36
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/34,7453099234512,True,variant_product,Talla: 34
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/33,7453099234505,True,variant_product,Talla: 33
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/32,7453099234499,True,variant_product,Talla: 32
product_template_cv_k21_002s_se,Terno CV-K21-002S-SE,CV-K21-002S-SE/30,7453099234482,True,variant_product,Talla: 30
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/30,691046761903,True,variant_product,Talla: 30
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/31,691046761910,True,variant_product,Talla: 31
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/32,691046761927,True,variant_product,Talla: 32
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/33,691046761934,True,variant_product,Talla: 33
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/36,691046761958,True,variant_product,Talla: 36
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/34,691046761941,True,variant_product,Talla: 34
product_template_ophb0099_250_op,Terno OPHB0099-250.OP,OPHB0099-250.OP/38,691046761965,True,variant_product,Talla: 38
product_template_rz543_black_tl,Terno RZ543-BLACK-TL,RZ543-BLACK-TL/7,RZ543-BLACK-TL/O7,True,variant_product,Talla: 7
product_template_rz543_black_tl,Terno RZ543-BLACK-TL,RZ543-BLACK-TL/7.5,RZ543-BLACK-TL/O7.5,True,variant_product,Talla: 7.5
product_template_rz543_black_tl,Terno RZ543-BLACK-TL,RZ543-BLACK-TL/8,RZ543-BLACK-TL/O8,True,variant_product,Talla: 8
product_template_rz543_black_tl,Terno RZ543-BLACK-TL,RZ543-BLACK-TL/8.5,RZ543-BLACK-TL/O8.5,True,variant_product,Talla: 8.5
product_template_rz543_black_tl,Terno RZ543-BLACK-TL,RZ543-BLACK-TL/9,RZ543-BLACK-TL/O9,True,variant_product,Talla: 9
product_template_rz1019_navy,Terno RZ1019-NAVY,RZ1019-NAVY/9,RZ1019-NAVY/O9,True,variant_product,Talla: 9
product_template_rz1019_navy,Terno RZ1019-NAVY,RZ1019-NAVY/8.5,RZ1019-NAVY/O8.5,True,variant_product,Talla: 8.5
product_template_rz1019_navy,Terno RZ1019-NAVY,RZ1019-NAVY/8,RZ1019-NAVY/O8,True,variant_product,Talla: 8
product_template_rz1019_navy,Terno RZ1019-NAVY,RZ1019-NAVY/7.5,RZ1019-NAVY/O7.5,True,variant_product,Talla: 7.5
product_template_rz1019_navy,Terno RZ1019-NAVY,RZ1019-NAVY/7,RZ1019-NAVY/O7,True,variant_product,Talla: 7
product_template_rz1019_tan,Terno RZ1019-TAN,RZ1019-TAN/7,RZ1019-TAN/O7,True,variant_product,Talla: 7
product_template_rz1019_tan,Terno RZ1019-TAN,RZ1019-TAN/8.5,RZ1019-TAN/O8.5,True,variant_product,Talla: 8.5
product_template_rz1019_tan,Terno RZ1019-TAN,RZ1019-TAN/9,RZ1019-TAN/O9,True,variant_product,Talla: 9
product_template_rz1019_tan,Terno RZ1019-TAN,RZ1019-TAN/7.5,RZ1019-TAN/O7.5,True,variant_product,Talla: 7.5
product_template_rz1019_tan,Terno RZ1019-TAN,RZ1019-TAN/8,RZ1019-TAN/O8,True,variant_product,Talla: 8
product_template_rz1019_taupe,Terno RZ1019-TAUPE,RZ1019-TAUPE/8,RZ1019-TAUPE/O8,True,variant_product,Talla: 8
product_template_rz1019_taupe,Terno RZ1019-TAUPE,RZ1019-TAUPE/8.5,RZ1019-TAUPE/O8.5,True,variant_product,Talla: 8.5
product_template_rz1019_taupe,Terno RZ1019-TAUPE,RZ1019-TAUPE/9,RZ1019-TAUPE/O9,True,variant_product,Talla: 9
product_template_rz1019_taupe,Terno RZ1019-TAUPE,RZ1019-TAUPE/7,RZ1019-TAUPE/O7,True,variant_product,Talla: 7
product_template_rz1019_taupe,Terno RZ1019-TAUPE,RZ1019-TAUPE/7.5,RZ1019-TAUPE/O7.5,True,variant_product,Talla: 7.5
product_template_pbd_6060_5k,FINISH: WHITE BORDER; ALUMINUM FRAME; SIZE: 600*600MM PANEL,PBD-6060/5k,PBD-6060/5k,True,variant_product,
product_template_camisa_bc,CAMISA P/C BRUNO CASSSINI,CAMISA-BC,CAMISA-BC,True,variant_product,
product_template_camisa_dp_bc,CAMISA P/C D/P BRUNO CASSSINI,CAMISA-DP-BC,CAMISA-DP-BC,True,variant_product,
product_template_cb_f11_001bu,Terno CB-F11-001BU,CB-F11-001BU/36,7453099226692,True,variant_product,Talla: 36
product_template_cb_f11_001bu,Terno CB-F11-001BU,CB-F11-001BU/38,7453099226708,True,variant_product,Talla: 38
product_template_cb_f11_001bu,Terno CB-F11-001BU,CB-F11-001BU/40,7453099226715,True,variant_product,Talla: 40
product_template_cb_f11_001bu,Terno CB-F11-001BU,CB-F11-001BU/44,7453099226739,True,variant_product,Talla: 44
product_template_cb_f11_001bu,Terno CB-F11-001BU,CB-F11-001BU/46,7453099226746,True,variant_product,Talla: 46
product_template_cb_f11_001bu,Terno CB-F11-001BU,CB-F11-001BU/42,7453099226722,True,variant_product,Talla: 42
product_template_pul19_09,ACCESORIO - 2019-09,PUL19-09-10,PUL19-09-10,True,variant_product,Talla: 10
product_template_acce19_09,ACCESORIO - 2019-09,ACCE19-09-8,ACCE19-09-8,True,variant_product,Talla: 8
product_template_acce19_09,ACCESORIO - 2019-09,ACCE19-09-9,ACCE19-09-9,True,variant_product,Talla: 9
product_template_acce19_09,Corbata ACCE19-09,ACCE19-09-6,ACCE19-09-6,True,variant_product,Ancho Corbata: 6 cm
product_template_acce19_09,Corbata ACCE19-09,ACCE19-09-7,ACCE19-09-7,True,variant_product,Ancho Corbata: 7 cm
product_template_cart_g_08,CARTERA GRANDE VARIOS MODELOS,CART-G-08-19,CART-G-08-19,True,variant_product,Talla: 19
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/60,008-BLACK-BC-2/O60,True,variant_product,Talla: 60
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/62,008-BLACK-BC-2/O62,True,variant_product,Talla: 62
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/64,008-BLACK-BC-2/O64,True,variant_product,Talla: 64
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/70,008-BLACK-BC-2/O70,True,variant_product,Talla: 70
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/66,008-BLACK-BC-2/O66,True,variant_product,Talla: 66
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/68,008-BLACK-BC-2/O68,True,variant_product,Talla: 68
product_template_pt_008_bg_black,Pantalon PT-008-BG-BLACK,PT-008-BG-BLACK/50,008B120220650,True,variant_product,Talla: 50
product_template_pt_008_bg_black,Pantalon PT-008-BG-BLACK,PT-008-BG-BLACK/46,008B120220646,True,variant_product,Talla: 46
product_template_pt_008_bg_black,Pantalon PT-008-BG-BLACK,PT-008-BG-BLACK/44,008B120220644,True,variant_product,Talla: 44
product_template_pt_008_bg_black,Pantalon PT-008-BG-BLACK,PT-008-BG-BLACK/52,008B120220652,True,variant_product,Talla: 52
product_template_pt_008_bg_black,Pantalon PT-008-BG-BLACK,PT-008-BG-BLACK/48,008B120220648,True,variant_product,Talla: 48
product_template_pt_008_bg_black,Pantalon PT-008-BG-BLACK,PT-008-BG-BLACK/54,008B120220654,True,variant_product,Talla: 54
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/54,1700142023035436,True,variant_product,Talla: 54
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/52,1700142023035234,True,variant_product,Talla: 52
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/50,1700142023035032,True,variant_product,Talla: 50
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/48,1700142023034830,True,variant_product,Talla: 48
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/58,1700142023035840,True,variant_product,Talla: 58
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/56,1700142023035638,True,variant_product,Talla: 56
product_template_17001_4bc_2,Terno 17001-4BC-2,17001-4BC-2/46,1700142023034628,True,variant_product,Talla: 46
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/56,1700132023035638,True,variant_product,Talla: 56
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/58,1700132023035840,True,variant_product,Talla: 58
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/50,1700132023035032,True,variant_product,Talla: 50
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/46,1700132023034628,True,variant_product,Talla: 46
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/48,1700132023034830,True,variant_product,Talla: 48
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/52,1700132023035234,True,variant_product,Talla: 52
product_template_17001_3bc_2,Terno 17001-3BC-2,17001-3BC-2/54,1700132023035436,True,variant_product,Talla: 54
product_template_px_nztd,LED DOWN LIGHT 30W 6000-6500K,PX-NZTD-30,,True,variant_product,Talla: 30
product_template_tgd03,BLACK FIXTURE FLOOD LIGTH 150W - 6000K,TGD03-150,,True,variant_product,Talla: 150
product_template_pt_sd9806_25,Pantalon PT-SD9806-25,PT-SD9806-25/32,PT-SD9806-25/O32,True,variant_product,Talla: 32
product_template_pt_sd9806_25,Pantalon PT-SD9806-25,PT-SD9806-25/34,PT-SD9806-25/O34,True,variant_product,Talla: 34
product_template_pt_sd9806_25,Pantalon PT-SD9806-25,PT-SD9806-25/36,PT-SD9806-25/O36,True,variant_product,Talla: 36
product_template_pt_sd9806_25,Pantalon PT-SD9806-25,PT-SD9806-25/38,PT-SD9806-25/O38,True,variant_product,Talla: 38
product_template_pt_sd9806_25,Pantalon PT-SD9806-25,PT-SD9806-25/40,PT-SD9806-25/O40,True,variant_product,Talla: 40
product_template_pt_sy84085_1,Pantalon PT-SY84085-1,PT-SY84085-1/32,PT-SY84085-1/O32,True,variant_product,Talla: 32
product_template_pt_sy84085_1,Pantalon PT-SY84085-1,PT-SY84085-1/34,PT-SY84085-1/O34,True,variant_product,Talla: 34
product_template_pt_sy84085_1,Pantalon PT-SY84085-1,PT-SY84085-1/36,PT-SY84085-1/O36,True,variant_product,Talla: 36
product_template_pt_sy84085_1,Pantalon PT-SY84085-1,PT-SY84085-1/40,PT-SY84085-1/O40,True,variant_product,Talla: 40
product_template_pt_sy84085_1,Pantalon PT-SY84085-1,PT-SY84085-1/38,PT-SY84085-1/O38,True,variant_product,Talla: 38
product_template_pt_008_black_1,Pantalon PT-008-BLACK-1,PT-008-BLACK-1/29,PT-008-BLACK-1/O29,True,variant_product,Talla: 29
product_template_pt_008_black_1,Pantalon PT-008-BLACK-1,PT-008-BLACK-1/30,PT-008-BLACK-1/O30,True,variant_product,Talla: 30
product_template_pt_025_2,Pantalon PT-025-2,PT-025-2/32,PT-025-2/O32,True,variant_product,Talla: 32
product_template_px_tgd01_50_3k,FLOOD LIGHT; BLACK FIXTURE 50W 3000K,PX-TGD01/50-3K,,True,variant_product,
product_template_dd_3111bk_6k,BLACK 3 LIGHTS SIZE: 505*190 MM 27W - 6500K,DD-3111BK/6K,,True,variant_product,
product_template_tgd03,BLACK FIXTURE FLOOD LIGTH 200W - 6000K,TGD03-200,,True,variant_product,Talla: 200
product_template_2m_track,TRACK 2M WHITE LIGHT,2M-TRACK,,True,variant_product,
product_template_1m_track,"TRACK 1M, WHITE LIGHT",1M-TRACK,,True,variant_product,
product_template_zmtr,ZOOMABLE TRACK LIGHT WHITE FXTURE 25W - 3000K,ZMTR-25,,True,variant_product,Talla: 25
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/50,008-BLACK-BC-2/O50,True,variant_product,Talla: 50
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/52,008-BLACK-BC-2/O52,True,variant_product,Talla: 52
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/54,008-BLACK-BC-2/O54,True,variant_product,Talla: 54
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/46,008-BLACK-BC-2/O46,True,variant_product,Talla: 46
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/56,008-BLACK-BC-2/O56,True,variant_product,Talla: 56
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/48,008-BLACK-BC-2/O48,True,variant_product,Talla: 48
product_template_008_black_bc_2,Terno 008-BLACK-BC-2,008-BLACK-BC-2/58,008-BLACK-BC-2/O58,True,variant_product,Talla: 58
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/48,025-2BC-2/O48,True,variant_product,Talla: 48
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/52,025-2BC-2/O52,True,variant_product,Talla: 52
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/54,025-2BC-2/O54,True,variant_product,Talla: 54
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/58,025-2BC-2/O58,True,variant_product,Talla: 58
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/46,025-2BC-2/O46,True,variant_product,Talla: 46
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/50,025-2BC-2/O50,True,variant_product,Talla: 50
product_template_025_2bc_2,Terno 025-2BC-2,025-2BC-2/56,025-2BC-2/O56,True,variant_product,Talla: 56
product_template_px_tgd01_30w,FLLOD LIGHT; BLACK FIXTURE 30W 6000-6500K,PX-TGD01/30W,PX-TGD01/O30W,True,variant_product,
product_template_px_tgd01_50w,FLOOD LIGHT; BLACK FIXTURE 50W 6000-6500K,PX-TGD01/50W,PX-TGD01/O50W,True,variant_product,
product_template_1611_11,Leva 1611-11,1611-11/46,16111120230346,True,variant_product,Talla: 46
product_template_1611_11,Leva 1611-11,1611-11/50,16111120230350,True,variant_product,Talla: 50
product_template_1611_11,Leva 1611-11,1611-11/56,16111120230356,True,variant_product,Talla: 56
product_template_1611_11,Leva 1611-11,1611-11/48,16111120230348,True,variant_product,Talla: 48
product_template_1611_11,Leva 1611-11,1611-11/54,16111120230354,True,variant_product,Talla: 54
product_template_1611_11,Leva 1611-11,1611-11/52,16111120230352,True,variant_product,Talla: 52
product_template_1611_11,Leva 1611-11,1611-11/58,16111120230358,True,variant_product,Talla: 58
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/48,16113B12023034830,True,variant_product,Talla: 48
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/56,16113B12023035638,True,variant_product,Talla: 56
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/58,16113B12023035840,True,variant_product,Talla: 58
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/46,16113B12023034628,True,variant_product,Talla: 46
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/50,16113B12023035032,True,variant_product,Talla: 50
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/52,16113B12023035234,True,variant_product,Talla: 52
product_template_1611_3bc_1,Terno 1611-3BC-1,1611-3BC-1/54,16113B12023035436,True,variant_product,Talla: 54
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/58,161122023035840,True,variant_product,Talla: 58
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/56,161122023035638,True,variant_product,Talla: 56
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/54,161122023035436,True,variant_product,Talla: 54
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/52,161122023035234,True,variant_product,Talla: 52
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/48,161122023034830,True,variant_product,Talla: 48
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/50,161122023035032,True,variant_product,Talla: 50
product_template_1611_2bc_2,Terno 1611-2BC-2,1611-2BC-2/46,161122023034628,True,variant_product,Talla: 46
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/56,161132023035638,True,variant_product,Talla: 56
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/58,161132023035840,True,variant_product,Talla: 58
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/54,161132023035436,True,variant_product,Talla: 54
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/52,161132023035234,True,variant_product,Talla: 52
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/50,161132023035032,True,variant_product,Talla: 50
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/48,161132023034830,True,variant_product,Talla: 48
product_template_1611_3bc_2,Terno 1611-3BC-2,1611-3BC-2/46,161132023034628,True,variant_product,Talla: 46
product_template_acce_12,BISUTERIA VARIOS MODELOS,ACCE-12-18,ACCE-12-18,True,variant_product,Talla: 18
product_template_59241_a,VESTIDO LARGO NEGRO,59241-A,59241-A,True,variant_product,
product_template_d7487l,VESTIDO LARGO BLACK LABEL,D7487L,D7487L,True,variant_product,
product_template_d7464l,VESTIDO LARGO BLACK LABEL,D7464L,D7464L,True,variant_product,
product_template_d7545l,VESTIDO LARGO BLACK LABEL,D7545L,D7545L,True,variant_product,
product_template_d8518l,VESTIDO LARGO BLACK LABEL,D8518L,D8518L,True,variant_product,
product_template_d5202l,VESTIDO LARGO BLACK LABEL,D5202L,D5202L,True,variant_product,
