Template External ID,Template Name,Source Variant External ID,Variant Attributes Key,Internal Reference,Barcode,Sales Price,Cost,Weight,Original Product Values
adams_tmpl_vestido_clarisa_beige,VESTIDO CLARISA BEIGE,adams_ve_clarisa_bge_xl,Talla=XL,VE-CLARISA-BGE-XL,VE-CLARISA-BGE-XL,182.52,0.00,0.0,Talla:XL
adams_tmpl_vestido_clarisa_beige,VESTIDO CLARISA BEIGE,adams_ve_clarisa_bge_m,Talla=M,VE-CLARISA-BGE-M,VE-CLARISA-BGE-M,182.52,0.00,0.0,Talla:M
adams_tmpl_vestido_clarisa_beige,VESTIDO CLARISA BEIGE,adams_ve_clarisa_bge_l,Talla=L,VE-CLARISA-BGE-L,VE-CLARISA-BGE-L,182.52,0.00,0.0,Talla:L
adams_tmpl_vestido_micaela_pistacho,VESTIDO MICAELA PISTACHO,adams_ve_micaela_pi_xl,Talla=XL,VE-MICAELA-PI-XL,VE-MICAELA-PI-XL,182.52,0.00,0.0,Talla:XL
adams_tmpl_vestido_micaela_pistacho,VESTIDO MICAELA PISTACHO,adams_ve_micaela_pi_l,Talla=L,VE-MICAELA-PI-L,VE-MICAELA-PI-L,182.52,0.00,0.0,Talla:L
adams_tmpl_vestido_micaela_azul,VESTIDO MICAELA AZUL,adams_ve_micaela_az_xl,Color=Azul|Talla=XL,VE-MICAELA-AZ-XL,VE-MICAELA-AZ-XL,182.52,0.00,0.0,"Talla:XL,Color:Azul"
adams_tmpl_vestido_micaela_azul,VESTIDO MICAELA AZUL,adams_ve_micaela_az_l,Color=Azul|Talla=L,VE-MICAELA-AZ-L,VE-MICAELA-AZ-L,182.52,0.00,0.0,"Talla:L,Color:Azul"
adams_tmpl_vestido_micaela_azul,VESTIDO MICAELA AZUL,adams_ve_micaela_az_m,Color=Azul|Talla=M,VE-MICAELA-AZ-M,VE-MICAELA-AZ-M,182.52,0.00,0.0,"Talla:M,Color:Azul"
adams_tmpl_vestido_whitney_beige_circulos,VESTIDO WHITNEY BEIGE CIRCULOS,adams_ve_whit_bge_xl,Talla=XL,VE-WHIT-BGE-XL,VE-WHIT-BGE-XL,172.09,0.00,0.0,Talla:XL
adams_tmpl_vestido_whitney_beige_circulos,VESTIDO WHITNEY BEIGE CIRCULOS,adams_ve_whit_bge_l,Talla=L,VE-WHIT-BGE-L,VE-WHIT-BGE-L,172.09,0.00,0.0,Talla:L
adams_tmpl_vestido_carson_mustard,VESTIDO CARSON MUSTARD,adams_ve_carson_mus_m,Talla=M,VE-CARSON-MUS-M,VE-CARSON-MUS-M,156.43,0.00,0.0,Talla:M
adams_tmpl_vestido_carson_mustard,VESTIDO CARSON MUSTARD,adams_ve_carson_mus_l,Talla=L,VE-CARSON-MUS-L,VE-CARSON-MUS-L,156.43,0.00,0.0,Talla:L
adams_tmpl_vestido_carson_vino,VESTIDO CARSON VINO,adams_ve_carson_vn_xl,Color=Vino|Talla=XL,VE-CARSON-VN-XL,VE-CARSON-VN-XL,156.43,0.00,0.0,"Talla:XL,Color:Vino"
adams_tmpl_vestido_carson_vino,VESTIDO CARSON VINO,adams_ve_carson_vn_l,Color=Vino|Talla=L,VE-CARSON-VN-L,VE-CARSON-VN-L,156.43,0.00,0.0,"Talla:L,Color:Vino"
adams_tmpl_set_christine_white,SET CHRISTINE WHITE,adams_set_chris_wh_xl,Color=Blanco|Talla=XL,SET-CHRIS-WH-XL,SET-CHRIS-WH-XL,166.87,0.00,0.0,"Talla:XL,Color:Blanco"
adams_tmpl_set_christine_white,SET CHRISTINE WHITE,adams_set_chris_wh_m,Color=Blanco|Talla=M,SET-CHRIS-WH-M,SET-CHRIS-WH-M,166.87,0.00,0.0,"Talla:M,Color:Blanco"
adams_tmpl_set_christine_white,SET CHRISTINE WHITE,adams_set_chris_wh_l,Color=Blanco|Talla=L,SET-CHRIS-WH-L,SET-CHRIS-WH-L,166.87,0.00,0.0,"Talla:L,Color:Blanco"
adams_tmpl_set_meghan_yellow,SET MEGHAN YELLOW,adams_set_meg_ylw_l,Talla=L,SET-MEG-YLW-L,SET-MEG-YLW-L,208.61,0.00,0.0,Talla:L
adams_tmpl_pantalon_pt_25c29118_10,Pantalon PT-25C29118-10,adams_pt_25c29118_10_32,Marca=Bruno Cassini|Talla=32,PT-25C29118-10/32,PT-25C29118-10/32,47.74,0.00,0.0,"Talla:32,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_10,Marca=Bruno Cassini|Talla=10,ZP-0907-BRW/10,ZP-0907-BRW/10,152.09,0.00,0.0,"Talla:10,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_9_5,Marca=Bruno Cassini|Talla=9.5,ZP-0907-BRW/9.5,ZP-0907-BRW/9.5,152.09,0.00,0.0,"Talla:9.5,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_9,Marca=Bruno Cassini|Talla=9,ZP-0907-BRW/9,ZP-0907-BRW/9,152.09,0.00,0.0,"Talla:9,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_8_5,Marca=Bruno Cassini|Talla=8.5,ZP-0907-BRW/8.5,ZP-0907-BRW/8.5,152.09,0.00,0.0,"Talla:8.5,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_7_5,Marca=Bruno Cassini|Talla=7.5,ZP-0907-BRW/7.5,ZP-0907-BRW/7.5,152.09,0.00,0.0,"Talla:7.5,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_7,Marca=Bruno Cassini|Talla=7,ZP-0907-BRW/7,ZP-0907-BRW/7,152.09,0.00,0.0,"Talla:7,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_6_5,Marca=Bruno Cassini|Talla=6.5,ZP-0907-BRW/6.5,ZP-0907-BRW/6.5,152.09,0.00,0.0,"Talla:6.5,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_0907_brw,Zapato ZP-0907-BRW,adams_zp_0907_brw_8,Marca=Bruno Cassini|Talla=8,ZP-0907-BRW/8,ZP-0907-BRW/8,152.09,0.00,0.0,"Talla:8,Marca:Bruno Cassini"
adams_tmpl_h_corbata_p_caballeros_lineas_diagonales,H. CORBATA P/CABALLEROS LINEAS DIAGONALES,adams_sl_line,,SL-LINE,SL-LINE,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_slate,H. CORBATA P/CABALLEROS SLATE,adams_sl_slt,,SL-SLT,SL-SLT,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_orange,H. CORBATA P/CABALLEROS ORANGE,adams_sl_org,,SL-ORG,SL-ORG,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_purple,H. CORBATA P/CABALLEROS PURPLE,adams_sl_pur,,SL-PUR,SL-PUR,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_red,H. CORBATA P/CABALLEROS RED,adams_sl_red,Color=Rojo,SL-RED,SL-RED,21.65,0.00,0.0,Color:Rojo
adams_tmpl_h_corbata_p_caballeros_palo_rosa,H. CORBATA P/CABALLEROS PALO ROSA,adams_sl_par,,SL-PAR,SL-PAR,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_salmon,H. CORBATA P/CABALLEROS SALMON,adams_sl_slm,Talla=SLM,SL-SLM,SL-SLM,21.65,0.00,0.0,Talla:SLM
adams_tmpl_h_corbata_p_caballeros_salmon,H. CORBATA P/CABALLEROS SALMON,adams_sl_033,,SL-033,SL-033,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_moka,H. CORBATA P/CABALLEROS MOKA,adams_sl_mok,,SL-MOK,SL-MOK,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_wine,H. CORBATA P/CABALLEROS WINE,adams_sl_wine,Color=Vino,SL-WINE,SL-WINE,21.65,0.00,0.0,Color:Vino
adams_tmpl_h_corbata_p_caballeros_gold,H. CORBATA P/CABALLEROS GOLD,adams_sl_gld,,SL-GLD,SL-GLD,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_camell,H. CORBATA P/CABALLEROS CAMELL,adams_sl_camel,,SL-CAMEL,SL-CAMEL,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_beige,H. CORBATA P/CABALLEROS BEIGE,adams_sl_bge,,SL-BGE,SL-BGE,21.65,0.00,0.0,
adams_tmpl_h_corbata_p_caballeros_grey,H. CORBATA P/CABALLEROS GREY,adams_sl_gray,Color=Gris,SL-GRAY,SL-GRAY,21.65,0.00,0.0,Color:Gris
adams_tmpl_h_corbata_p_caballeros_dark_grey,H. CORBATA P/CABALLEROS DARK GREY,adams_sl_dgrey,Color=Gris,SL-DGREY,SL-DGREY,21.65,0.00,0.0,Color:Gris
adams_tmpl_h_corbata_p_caballeros_green,H. CORBATA P/CABALLEROS GREEN,adams_sl_green,Color=Verde,SL-GREEN,,21.65,0.00,0.0,Color:Verde
adams_tmpl_h_corbata_p_caballeros_sky_blue,H. CORBATA P/CABALLEROS SKY BLUE,adams_sl_skbl,Color=Azul,SL-SKBL,SL-SKBL,21.65,0.00,0.0,Color:Azul
adams_tmpl_h_corbata_p_caballeros_blue,H. CORBATA P/CABALLEROS BLUE,adams_sl_blue,Color=Azul,SL-BLUE,SL-BLUE,21.65,0.00,0.0,Color:Azul
adams_tmpl_h_corbata_p_caballeros_navy,H. CORBATA P/CABALLEROS NAVY,adams_sl_navy,Color=Azul Marino,SL-NAVY,SL-NAVY,21.65,0.00,0.0,Color:Azul Marino
adams_tmpl_h_corbata_p_caballeros_black,H. CORBATA P/CABALLEROS BLACK,adams_sl_black,Color=Negro,SL-BLACK,SL-BLACK,21.65,0.00,0.0,Color:Negro
adams_tmpl_vestido_lucero_navy,VESTIDO LUCERO NAVY,adams_ve_lucero_nvy_xl,Color=Azul Marino|Talla=XL,VE-LUCERO-NVY/XL,VE-LUCERO-NVY/XL,138.17,0.00,0.0,"Talla:XL,Color:Azul Marino"
adams_tmpl_vestido_lucero_navy,VESTIDO LUCERO NAVY,adams_ve_lucero_nvy_l,Color=Azul Marino|Talla=L,VE-LUCERO-NVY/L,VE-LUCERO-NVY/L,138.17,0.00,0.0,"Talla:L,Color:Azul Marino"
adams_tmpl_vestido_katya_pink,VESTIDO KATYA PINK,adams_ve_katya_pk_l,Talla=L,VE-KATYA-PK/L,VE-KATYA-PK/L,133.83,0.00,0.0,Talla:L
adams_tmpl_vestido_katya_azul,VESTIDO KATYA AZUL,adams_ve_katya_az_xl,Color=Azul|Talla=XL,VE-KATYA-AZ/XL,VE-KATYA-AZ/XL,133.83,0.00,0.0,"Talla:XL,Color:Azul"
adams_tmpl_vestido_ninoska_beige,VESTIDO NINOSKA BEIGE,adams_ve_nino_bge_s,Talla=S,VE-NINO-BGE/S,VE-NINO-BGE/S,108.61,0.00,0.0,Talla:S
adams_tmpl_vestido_ninoska_beige,VESTIDO NINOSKA BEIGE,adams_ve_nino_bge_m,Talla=M,VE-NINO-BGE/M,VE-NINO-BGE/M,108.61,0.00,0.0,Talla:M
adams_tmpl_vestido_ninoska_beige,VESTIDO NINOSKA BEIGE,adams_ve_nino_bge_l,Talla=L,VE-NINO-BGE/L,VE-NINO-BGE/L,108.61,0.00,0.0,Talla:L
adams_tmpl_vestido_ariana_white,VESTIDO ARIANA WHITE,adams_ve_ariana_wh_m,Color=Blanco|Talla=M,VE-ARIANA-WH/M,VE-ARIANA-WH/M,138.17,0.00,0.0,"Talla:M,Color:Blanco"
adams_tmpl_vestido_ariana_white,VESTIDO ARIANA WHITE,adams_ve_ariana_wh_l,Color=Blanco|Talla=L,VE-ARIANA-WH/L,VE-ARIANA-WH/L,138.17,0.00,0.0,"Talla:L,Color:Blanco"
adams_tmpl_blusa_rivera_white,BLUSA RIVERA WHITE,adams_bl_rive_wh_xl,Color=Blanco|Talla=XL,BL-RIVE-WH-/XL,BL-RIVE-WH-/XL,55.57,0.00,0.0,"Talla:XL,Color:Blanco"
adams_tmpl_blusa_rivera_white,BLUSA RIVERA WHITE,adams_bl_rive_wh_m,Color=Blanco|Talla=M,BL-RIVE-WH-/M,BL-RIVE-WH-/M,55.57,0.00,0.0,"Talla:M,Color:Blanco"
adams_tmpl_blusa_rivera_white,BLUSA RIVERA WHITE,adams_bl_rive_wh_l,Color=Blanco|Talla=L,BL-RIVE-WH-/L,BL-RIVE-WH-/L,55.57,0.00,0.0,"Talla:L,Color:Blanco"
adams_tmpl_blusa_rivera_celeste,BLUSA RIVERA CELESTE,adams_bl_rive_cel_xl,Talla=XL,BL-RIVE-CEL-/XL,BL-RIVE-CEL-/XL,55.57,0.00,0.0,Talla:XL
adams_tmpl_blusa_rivera_celeste,BLUSA RIVERA CELESTE,adams_bl_rive_cel_m,Talla=M,BL-RIVE-CEL-/M,BL-RIVE-CEL-/M,55.57,0.00,0.0,Talla:M
adams_tmpl_blusa_rivera_celeste,BLUSA RIVERA CELESTE,adams_bl_rive_cel_l,Talla=L,BL-RIVE-CEL-/L,BL-RIVE-CEL-/L,55.57,0.00,0.0,Talla:L
adams_tmpl_blusa_valentine_moka,BLUSA VALENTINE MOKA,adams_bl_vale_mok_s,Talla=S,BL-VALE-MOK-S,BL-VALE-MOK-S,69.48,0.00,0.0,Talla:S
adams_tmpl_blusa_valentine_moka,BLUSA VALENTINE MOKA,adams_bl_vale_mok_m,Talla=M,BL-VALE-MOK-M,BL-VALE-MOK-M,69.48,0.00,0.0,Talla:M
adams_tmpl_blusa_valentine_moka,BLUSA VALENTINE MOKA,adams_bl_vale_mok_l,Talla=L,BL-VALE-MOK-L,BL-VALE-MOK-L,69.48,0.00,0.0,Talla:L
adams_tmpl_blusa_butterfly_white,BLUSA BUTTERFLY WHITE,adams_bl_butt_wh_xl,Color=Blanco|Talla=XL,BL-BUTT-WH/XL,BL-BUTT-WH/XL,55.57,0.00,0.0,"Talla:XL,Color:Blanco"
adams_tmpl_blusa_butterfly_white,BLUSA BUTTERFLY WHITE,adams_bl_butt_wh_m,Color=Blanco|Talla=M,BL-BUTT-WH/M,BL-BUTT-WH/M,55.57,0.00,0.0,"Talla:M,Color:Blanco"
adams_tmpl_blusa_butterfly_white,BLUSA BUTTERFLY WHITE,adams_bl_butt_wh_l,Color=Blanco|Talla=L,BL-BUTT-WH/L,BL-BUTT-WH/L,55.57,0.00,0.0,"Talla:L,Color:Blanco"
adams_tmpl_cartera_carolina_herrera_navy,CARTERA CAROLINA HERRERA NAVY,adams_car_ch_nvy,Color=Azul Marino,CAR-CH-NVY,CAR-CH-NVY,62.52,0.00,0.0,Color:Azul Marino
adams_tmpl_cartera_guess_blackl_line,CARTERA GUESS BLACKL LINE,adams_car_guess_bl,Color=Negro,CAR-GUESS-BL,CAR-GUESS-BL,62.52,0.00,0.0,Color:Negro
adams_tmpl_cartera_guess_red,CARTERA GUESS RED,adams_car_guess_rd,Color=Rojo,CAR-GUESS-RD,CAR-GUESS-RD,62.52,0.00,0.0,Color:Rojo
adams_tmpl_cartera_tous_cabulla,CARTERA TOUS CABULLA,adams_car_tous_cab,,CAR-TOUS-CAB,CAR-TOUS-CAB,86.87,0.00,0.0,
adams_tmpl_cartera_coach_gamusa,CARTERA COACH GAMUSA,adams_car_coach_gam,,CAR-COACH-GAM,CAR-COACH-GAM,70.35,0.00,0.0,
adams_tmpl_cartera_coach_labrada_caf,CARTERA COACH LABRADA CAFÉ,adams_car_coach_ca_lab,,CAR-COACH-CA-LAB,CAR-COACH-CA-LAB,74.70,0.00,0.0,
adams_tmpl_cartera_coach_labrada_negra,CARTERA COACH LABRADA NEGRA,adams_car_coach_ne_lab,,CAR-COACH-NE-LAB,CAR-COACH-NE-LAB,62.52,0.00,0.0,
adams_tmpl_cartera_coach_crema_de_mano,CARTERA COACH CREMA DE MANO,adams_car_coach_cr,,CAR-COACH-CR,CAR-COACH-CR,70.35,0.00,0.0,
adams_tmpl_cartera_coach_black_de_mano,CARTERA COACH BLACK DE MANO,adams_car_coach_bl,Color=Negro,CAR-COACH-BL,CAR-COACH-BL,70.35,0.00,0.0,Color:Negro
adams_tmpl_cartera_coach_charol,CARTERA COACH CHAROL,adams_car_coach_cha,,CAR-COACH-CHA,CAR-COACH-CHA,62.52,0.00,0.0,
adams_tmpl_cartera_chanel_beige,CARTERA CHANEL BEIGE,adams_car_chanel_bge,,CAR-CHANEL-BGE,CAR-CHANEL-BGE,86.87,0.00,0.0,
adams_tmpl_pantalon_pt_24e510097_5,Pantalon PT-24E510097-5,adams_pt_24e510097_5_46,Color=Azul|Marca=Bruno Cassini|Talla=46,PT-24E510097-5/46,PT-24E510097-5/46,65.13,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_pantalon_pt_23e312010_4,Pantalon PT-23E312010-4,adams_pt_23e312010_4_40,Marca=Bruno Cassini|Talla=40,PT-23E312010-4/40,PT-23E312010-4/40,47.74,0.00,0.0,"Talla:40,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_23e312010_4,Pantalon PT-23E312010-4,adams_pt_23e312010_4_28,Marca=Bruno Cassini|Talla=28,PT-23E312010-4/28,PT-23E312010-4/O28,47.74,0.00,0.0,"Talla:28,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_23e312010_4,Pantalon PT-23E312010-4,adams_pt_23e312010_4_30,Marca=Bruno Cassini|Talla=30,PT-23E312010-4/30,PT-23E312010-4/O30,47.74,0.00,0.0,"Talla:30,Marca:Bruno Cassini"
adams_tmpl_m_gafas_chanel_varios_modelos,M. GAFAS CHANEL VARIOS MODELOS,adams_14038,,14038,14038,14.70,0.00,0.0,
adams_tmpl_m_gafas_chanel_varios_modelos,M. GAFAS CHANEL VARIOS MODELOS,adams_14040,,14040,14040,0.00,0.00,0.0,
adams_tmpl_m_gafas_saint_laurent_varios_modelos,M. GAFAS SAINT LAURENT VARIOS MODELOS,adams_68009,,68009,68009,14.70,0.00,0.0,
adams_tmpl_m_gafas_dior_varios_modelos,M. GAFAS DIOR VARIOS MODELOS,adams_rw01n,,RW01N,RW01N,14.70,0.00,0.0,
adams_tmpl_m_gafas_chanel_p_dama_varios_modelos,M. GAFAS CHANEL P/DAMA VARIOS MODELOS,adams_36231,,36231,36231,14.70,0.00,0.0,
adams_tmpl_gemelos_givenchy_gold,GEMELOS GIVENCHY GOLD,adams_gem_givenchy_gold,,GEM-GIVENCHY-GOLD,GEM-GIVENCHY-GOLD,130.35,0.00,0.0,
adams_tmpl_gemelos_hublot_plata,GEMELOS HUBLOT PLATA,adams_gem_hublot_pl,,GEM-HUBLOT-PL,GEM-HUBLOT-PL,130.35,0.00,0.0,
adams_tmpl_gemelos_hublot_black,GEMELOS HUBLOT BLACK,adams_gem_hublot_blk,Color=Negro,GEM-HUBLOT-BLK,GEM-HUBLOT-BLK,130.35,0.00,0.0,Color:Negro
adams_tmpl_gemelos_hublot_gold,GEMELOS HUBLOT GOLD,adams_gem_hublot_gld,,GEM-HUBLOT-GLD,GEM-HUBLOT-GLD,130.35,0.00,0.0,
adams_tmpl_gemelos_rolex_gold,GEMELOS ROLEX GOLD,adams_gem_rolex_gold,,GEM-ROLEX-GOLD,GEM-ROLEX-GOLD,130.35,0.00,0.0,
adams_tmpl_gemelos_rolex_plata,GEMELOS ROLEX PLATA,adams_gem_rolex_pl,,GEM-ROLEX-PL,GEM-ROLEX-PL,130.35,0.00,0.0,
adams_tmpl_panuelo_para_hombre_beige,PANUELO PARA HOMBRE BEIGE,adams_pan_sky_lila,,PAN-SKY LILA,PAN-SKY LILA,10.00,0.00,0.0,
adams_tmpl_panuelo_para_hombre_beige,PANUELO PARA HOMBRE BEIGE,adams_pan_beige,,PAN-BEIGE,PAN-BEIGE,10.00,0.00,0.0,
adams_tmpl_pantalon_pt_24c29918_20,Pantalon PT-24C29918-20,adams_pt_24c29918_20_38,Marca=Bruno Cassini|Talla=38,PT-24C29918-20/38,PT-24C29918-20/38,47.74,0.00,0.0,"Talla:38,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_24c29918_20,Pantalon PT-24C29918-20,adams_pt_24c29918_20_30,Marca=Bruno Cassini|Talla=30,PT-24C29918-20/30,PT-24C29918-20/30,47.74,0.00,0.0,"Talla:30,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_23c25168_220,Pantalon PT-23C25168-220,adams_pt_23c25168_220_34,Marca=Bruno Cassini|Talla=34,PT-23C25168-220/34,PT-23C25168-220/34,56.43,0.00,0.0,"Talla:34,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_23c25168_220,Pantalon PT-23C25168-220,adams_pt_23c25168_220_48,Marca=Bruno Cassini|Talla=48,PT-23C25168-220/48,PT-23C25168-220/48,56.43,0.00,0.0,"Talla:48,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_23c25168_220,Pantalon PT-23C25168-220,adams_pt_23c25168_220_32,Marca=Bruno Cassini|Talla=32,PT-23C25168-220/32,PT-23C25168-220/32,56.43,0.00,0.0,"Talla:32,Marca:Bruno Cassini"
adams_tmpl_pantalon_pt_24e2712_3,Pantalon PT-24E2712-3,adams_pt_24e2712_3_36,Color=Azul|Marca=Bruno Cassini|Talla=36,PT-24E2712-3/36,PT24E27123/36,56.43,0.00,0.0,"Talla:36,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_52,Marca=Bruno Cassini|Talla=52,25C0905-81BC-2/52,2509058125095234,260.78,0.00,0.0,"Talla:52,Marca:Bruno Cassini"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_58,Marca=Bruno Cassini|Talla=58,25C0905-81BC-2/58,2509058125095840,260.78,0.00,0.0,"Talla:58,Marca:Bruno Cassini"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_46,Marca=Bruno Cassini|Talla=46,25C0905-81BC-2/46,2509058125094628,260.78,0.00,0.0,"Talla:46,Marca:Bruno Cassini"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_48,Marca=Bruno Cassini|Talla=48,25C0905-81BC-2/48,2509058125094830,260.78,0.00,0.0,"Talla:48,Marca:Bruno Cassini"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_50,Marca=Bruno Cassini|Talla=50,25C0905-81BC-2/50,2509058125095032,260.78,0.00,0.0,"Talla:50,Marca:Bruno Cassini"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_56,Marca=Bruno Cassini|Talla=56,25C0905-81BC-2/56,2509058125095638,260.78,0.00,0.0,"Talla:56,Marca:Bruno Cassini"
adams_tmpl_terno_25c0905_81bc_2,Terno 25C0905-81BC-2,adams_25c0905_81bc_2_54,Marca=Bruno Cassini|Talla=54,25C0905-81BC-2/54,2509058125095436,260.78,0.00,0.0,"Talla:54,Marca:Bruno Cassini"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_46,Color=Azul Marino|Marca=Bruno Cassini|Talla=46,25C29375-56BC-2/46,2529375562594628,260.78,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_48,Color=Azul Marino|Marca=Bruno Cassini|Talla=48,25C29375-56BC-2/48,2529375562594830,260.78,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_50,Color=Azul Marino|Marca=Bruno Cassini|Talla=50,25C29375-56BC-2/50,2529375562595032,260.78,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_52,Color=Azul Marino|Marca=Bruno Cassini|Talla=52,25C29375-56BC-2/52,2529375562595234,260.78,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_54,Color=Azul Marino|Marca=Bruno Cassini|Talla=54,25C29375-56BC-2/54,2529375562595436,260.78,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_56,Color=Azul Marino|Marca=Bruno Cassini|Talla=56,25C29375-56BC-2/56,2529375562595638,260.78,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_terno_25c29375_56bc_2,Terno 25C29375-56BC-2,adams_25c29375_56bc_2_58,Color=Azul Marino|Marca=Bruno Cassini|Talla=58,25C29375-56BC-2/58,2529375562595840,260.78,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_58,Color=Azul Marino|Marca=Bruno Cassini|Talla=58,CH-25B231291-1/58,252312911C125958,43.39,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_56,Color=Azul Marino|Marca=Bruno Cassini|Talla=56,CH-25B231291-1/56,252312911C125956,43.39,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_48,Color=Azul Marino|Marca=Bruno Cassini|Talla=48,CH-25B231291-1/48,252312911C125948,43.39,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_52,Color=Azul Marino|Marca=Bruno Cassini|Talla=52,CH-25B231291-1/52,252312911C125952,43.39,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_46,Color=Azul Marino|Marca=Bruno Cassini|Talla=46,CH-25B231291-1/46,252312911C125946,43.39,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_50,Color=Azul Marino|Marca=Bruno Cassini|Talla=50,CH-25B231291-1/50,252312911C125950,43.39,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25b231291_1,Chaleco CH-25B231291-1,adams_ch_25b231291_1_54,Color=Azul Marino|Marca=Bruno Cassini|Talla=54,CH-25B231291-1/54,252312911C125954,43.39,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul Marino"
adams_tmpl_chaleco_ch_25c0905_101,Chaleco CH-25C0905-101,adams_ch_25c0905_101_50,Marca=Bruno Cassini|Talla=50,CH-25C0905-101/50,250905101C1250950,43.39,0.00,0.0,"Talla:50,Marca:Bruno Cassini"
